
#------------------------------------------------------------------------------#
# 건물                                                                         #
#------------------------------------------------------------------------------#


fp_orphanage_1_desc;Family Palace의 한쪽에 임시로 고아들을 수용할 수 있는 작은 건물이 세워졌습니다. 그동안 궁정에 임시로 머물러 왔던 고아(들)은 이 곳에서 길러질 것입니다. 건설의 효과:\n\n[SUB_A7]Y*[SUB_A7]! 명성 [SUB_A7]G+0.1[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 신앙심 [SUB_A7]G+0.1[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 같은 종교 사제들의 우호도 [SUB_A7]G+5[SUB_A7]!\n[SUB_A7]Y*[SUB_A7]! 국가 반란도 [SUB_A7]G-1%[SUB_A7]!\n\n고아원(레벨1)에서 해금되는 특수한 효과:\n\n[SUB_A7]Y*[SUB_A7]! 고아원을 관리하고 고아들을 돌볼 [SUB_A7]Y고아원 보모(마이너 타이틀)[SUB_A7]!를 임명할 수 있습니다.\n[SUB_A7]Y*[SUB_A7]! 플레이어가 산책 중 고아를 발견하는 이벤트가 발생할 수 있습니다.\n[SUB_A7]Y*[SUB_A7]! 고아원 보모를 임명한 경우, 고아의 관리 방침을 설정할 수 있습니다.;;;;;;;;;;;;;x
fp_orphanage_2_desc;고아원에 대한 약간의 투자가 이루어져, 고아들이 뛰어놀 수 있는 몇 가지 시설들이 들어섰습니다. 하지만 여전히 전체적인 상황은 열악합니다. 건설의 효과(누적 총합):\n\n[SUB_A7]Y*[SUB_A7]! 명성 [SUB_A7]G+0.15[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 신앙심 [SUB_A7]G+0.2[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 같은 종교 사제들의 우호도 [SUB_A7]G+10[SUB_A7]!\n[SUB_A7]Y*[SUB_A7]! 국가 반란도 [SUB_A7]G-1%[SUB_A7]!\n\n고아원(레벨2)에서 해금되는 특수한 효과:\n\n[SUB_A7]Y*[SUB_A7]! 가신들이 고아를 발견해서 고아원에 데려오는 이벤트가 발생할 수 있습니다. (빈도는 관리 방침에서 설정 가능합니다.)\n[SUB_A7]Y*[SUB_A7]! 새로운 관리 방침을 설정할 수 있습니다. 이를 통해 가신들이 고아를 발견하는 빈도를 조정 가능합니다.\n[SUB_A7]Y*[SUB_A7]! 고아원에 방문하여 고아들과 함께 시간을 보내는 기능을 사용할 수 있습니다.\n[SUB_A7]Y*[SUB_A7]! 고아원 시설의 개선으로, 고아원 내에서 고아가 사망하는 이벤트의 발생 확률이 줄어듭니다.\n[SUB_A7]Y*[SUB_A7]! 고아원 보모의 종군 이벤트를 해금하는 전제가 됩니다.;;;;;;;;;;;;;x
fp_orphanage_3_desc;허름했던 고아원 건물이 새로 지어졌습니다. 공간도 넓어졌고, 좀 더 체계적으로 고아들을 키워낼 수 있는 시설로 탈바꿈하고 있습니다. 건설의 효과(누적 총합):\n\n[SUB_A7]Y*[SUB_A7]! 명성 [SUB_A7]G+0.2[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 신앙심 [SUB_A7]G+0.3[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 같은 종교 사제들의 우호도 [SUB_A7]G+15[SUB_A7]!\n[SUB_A7]Y*[SUB_A7]! 국가 반란도 [SUB_A7]G-2%[SUB_A7]!\n\n고아원(레벨3)에서 해금되는 특수한 효과:\n\n[SUB_A7]Y*[SUB_A7]! 고아원 시설의 개선으로, 고아원 내에서 고아가 사망하는 이벤트의 발생 확률이 줄어듭니다.\n[SUB_A7]Y*[SUB_A7]! 고아원의 특정한 고아를 가르칠 수 있습니다. 이 경우 플레이어의 랜덤한 트레잇 하나를 확률적으로 배우게 됩니다.\n[SUB_A7]Y*[SUB_A7]! 고아를 타 군주의 가신으로 보내는 이벤트를 해금하는 전제 조건이 됩니다.;;;;;;;;;;;;;x
fp_orphanage_4_desc;당신의 고아원은 이제 아무나 따라하지 못하는 체계적인 양육공간이 되었습니다. 당신의 인도적인 정책에 종교 지도자들도 당신을 극찬합니다. 건설의 효과(누적 총합):\n\n[SUB_A7]Y*[SUB_A7]! 명성 [SUB_A7]G+0.3[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 신앙심 [SUB_A7]G+0.45[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 같은 종교 사제들의 우호도 [SUB_A7]G+25[SUB_A7]!\n[SUB_A7]Y*[SUB_A7]! 국가 반란도 [SUB_A7]G-2%[SUB_A7]!\n\n고아원(레벨4)에서 해금되는 특수한 효과:\n\n[SUB_A7]Y*[SUB_A7]! 고아원 시설의 개선으로, 고아원 내에서 고아가 사망하는 이벤트는 더 이상 발생하지 않습니다.\n[SUB_A7]Y*[SUB_A7]! 고아를 플레이어의 가문으로 입양하는 기능을 해금하는 전제 조건이 됩니다.\n[SUB_A7]Y*[SUB_A7]! 가문원 중 1명을 파견 보조자로 고아원에 파견할 수 있게 됩니다.\n[SUB_A7]Y*[SUB_A7]! 고아에게 특별한 교육을 시키다 이벤트를 해금하는 전제 조건이 됩니다.\n[SUB_A7]Y*[SUB_A7]! 고아원 보모에게 자문회 투표권을 부여할 수 있게 됩니다.;;;;;;;;;;;;;x

ca_orphanage_1;고아원;;;;;;;;;;;;;x
ca_orphanage_2;고아원;;;;;;;;;;;;;x
ca_orphanage_3;고아원;;;;;;;;;;;;;x
ca_orphanage_4;고아원;;;;;;;;;;;;;x

ca_orphanage_1_desc;수도의 한쪽에 임시로 고아들을 수용할 수 있는 작은 건물이 세워졌습니다. 그동안 궁정에 임시로 머물러 왔던 고아(들)은 이 곳에서 길러질 것입니다. 건설의 효과:\n\n[SUB_A7]Y*[SUB_A7]! 명성 [SUB_A7]G+0.1[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 신앙심 [SUB_A7]G+0.1[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 같은 종교 사제들의 우호도 [SUB_A7]G+5[SUB_A7]!\n[SUB_A7]Y*[SUB_A7]! 국가 반란도 [SUB_A7]G-1%[SUB_A7]!\n\n고아원(레벨1)에서 해금되는 특수한 효과:\n\n[SUB_A7]Y*[SUB_A7]! 고아원을 관리하고 고아들을 돌볼 [SUB_A7]Y고아원 보모(마이너 타이틀)[SUB_A7]!를 임명할 수 있습니다.\n[SUB_A7]Y*[SUB_A7]! 플레이어가 산책 중 고아를 발견하는 이벤트가 발생할 수 있습니다.\n[SUB_A7]Y*[SUB_A7]! 고아원 보모를 임명한 경우, 고아의 관리 방침을 설정할 수 있습니다.;;;;;;;;;;;;;x
ca_orphanage_2_desc;고아원에 대한 약간의 투자가 이루어져, 고아들이 뛰어놀 수 있는 몇 가지 시설들이 들어섰습니다. 하지만 여전히 전체적인 상황은 열악합니다. 건설의 효과(누적 총합):\n\n[SUB_A7]Y*[SUB_A7]! 명성 [SUB_A7]G+0.15[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 신앙심 [SUB_A7]G+0.2[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 같은 종교 사제들의 우호도 [SUB_A7]G+10[SUB_A7]!\n[SUB_A7]Y*[SUB_A7]! 국가 반란도 [SUB_A7]G-1%[SUB_A7]!\n\n고아원(레벨2)에서 해금되는 특수한 효과:\n\n[SUB_A7]Y*[SUB_A7]! 가신들이 고아를 발견해서 고아원에 데려오는 이벤트가 발생할 수 있습니다. (빈도는 관리 방침에서 설정 가능합니다.)\n[SUB_A7]Y*[SUB_A7]! 새로운 관리 방침을 설정할 수 있습니다. 이를 통해 가신들이 고아를 발견하는 빈도를 조정 가능합니다.\n[SUB_A7]Y*[SUB_A7]! 고아원에 방문하여 고아들과 함께 시간을 보내는 기능을 사용할 수 있습니다.\n[SUB_A7]Y*[SUB_A7]! 고아원 시설의 개선으로, 고아원 내에서 고아가 사망하는 이벤트의 발생 확률이 줄어듭니다.\n[SUB_A7]Y*[SUB_A7]! 고아원 보모의 종군 이벤트를 해금하는 전제가 됩니다.;;;;;;;;;;;;;x
ca_orphanage_3_desc;허름했던 고아원 건물이 새로 지어졌습니다. 공간도 넓어졌고, 좀 더 체계적으로 고아들을 키워낼 수 있는 시설로 탈바꿈하고 있습니다. 건설의 효과(누적 총합):\n\n[SUB_A7]Y*[SUB_A7]! 명성 [SUB_A7]G+0.2[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 신앙심 [SUB_A7]G+0.3[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 같은 종교 사제들의 우호도 [SUB_A7]G+15[SUB_A7]!\n[SUB_A7]Y*[SUB_A7]! 국가 반란도 [SUB_A7]G-2%[SUB_A7]!\n\n고아원(레벨3)에서 해금되는 특수한 효과:\n\n[SUB_A7]Y*[SUB_A7]! 고아원 시설의 개선으로, 고아원 내에서 고아가 사망하는 이벤트의 발생 확률이 줄어듭니다.\n[SUB_A7]Y*[SUB_A7]! 고아원의 특정한 고아를 가르칠 수 있습니다. 이 경우 플레이어의 랜덤한 트레잇 하나를 확률적으로 배우게 됩니다.\n[SUB_A7]Y*[SUB_A7]! 고아를 타 군주의 가신으로 보내는 이벤트를 해금하는 전제 조건이 됩니다.;;;;;;;;;;;;;x
ca_orphanage_4_desc;당신의 고아원은 이제 아무나 따라하지 못하는 체계적인 양육공간이 되었습니다. 당신의 인도적인 정책에 종교 지도자들도 당신을 극찬합니다. 건설의 효과(누적 총합):\n\n[SUB_A7]Y*[SUB_A7]! 명성 [SUB_A7]G+0.3[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 신앙심 [SUB_A7]G+0.45[SUB_A7]!/월\n[SUB_A7]Y*[SUB_A7]! 같은 종교 사제들의 우호도 [SUB_A7]G+25[SUB_A7]!\n[SUB_A7]Y*[SUB_A7]! 국가 반란도 [SUB_A7]G-2%[SUB_A7]!\n\n고아원(레벨4)에서 해금되는 특수한 효과:\n\n[SUB_A7]Y*[SUB_A7]! 고아원 시설의 개선으로, 고아원 내에서 고아가 사망하는 이벤트는 더 이상 발생하지 않습니다.\n[SUB_A7]Y*[SUB_A7]! 고아를 플레이어의 가문으로 입양하는 기능을 해금하는 전제 조건이 됩니다.\n[SUB_A7]Y*[SUB_A7]! 가문원 중 1명을 파견 보조자로 고아원에 파견할 수 있게 됩니다.\n[SUB_A7]Y*[SUB_A7]! 고아에게 특별한 교육을 시키다 이벤트를 해금하는 전제 조건이 됩니다.\n[SUB_A7]Y*[SUB_A7]! 고아원 보모에게 자문회 투표권을 부여할 수 있게 됩니다.;;;;;;;;;;;;;x

has_building_orphanage_1;고아원(Lv1)을 건설하였습니다.;;;;;;;;;;;;;x
has_building_orphanage_2;고아원(Lv2)을 건설하였습니다.;;;;;;;;;;;;;x
has_building_orphanage_3;고아원(Lv3)을 건설하였습니다.;;;;;;;;;;;;;x
has_building_orphanage_4;고아원(Lv4)을 건설하였습니다.;;;;;;;;;;;;;x

has_building_orphanage_1_desc;고아원(Lv1)이 건설되었습니다.;;;;;;;;;;;;;x
has_building_orphanage_2_desc;고아원(Lv2)이 건설되었습니다.;;;;;;;;;;;;;x
has_building_orphanage_3_desc;고아원(Lv3)이 건설되었습니다.;;;;;;;;;;;;;x
has_building_orphanage_4_desc;고아원(Lv4)이 건설되었습니다.;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 커스텀 툴팁                                                                  #
#------------------------------------------------------------------------------#

CUSTOM_TOOLTIP_INCREASE_PATROL_COUNT;유기되는 고아들을 찾기 위한 순찰 횟수를 증가시킵니다. 더 많은 아기들의 생명을 구할 수 있지만, 그만큼 운영비도 많이 들게 됩니다.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_DECREASE_PATROL_COUNT;유기되는 고아들을 찾기 위한 순찰 횟수를 감소시킵니다. 운영비를 절약할 수 있습니다. 물론 그로 인해 구해지지 못하는 생명도 생기겠지요.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_LOCATION_INNER;순찰의 범위를 내부로 좁힙니다. 이유는 알 수 없지만 대체로 여자아이가 발견되는 비율이 높아집니다.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_LOCATION_NEUTRAL;순찰의 범위를 일상적으로 유지합니다. 남자아이와 여자아이의 비율이 대체로 비슷합니다.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_LOCATION_OUTER;순찰의 범위를 외부로 넓힙니다. 이유는 알 수 없지만 대체로 남자아이가 발견되는 비율이 높아집니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_MANAGE_LEVEL_LOW;유년기(6세 이상)에 접어든 고아에 대해서는 더 이상 관리하지 않고, 교육자 또는 보호자에게 전적으로 맡깁니다. 예산을 절약할 수 있지만 유년기 이후의 고아들의 성장을 돌보는 데에 빈틈이 생길 수 있습니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_MANAGE_LEVEL_HIGH;연령에 관계 없이 모든 미성년 고아를 계속적으로 관리합니다. 고아들의 성장을 계속 서포트할 수 있지만, 그에 대한 예산이 필요하게 됩니다. 고아들을 돌볼 고아원 보모가 임명되어 있어야 유효합니다.;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_ALLOW_SET_HERITAGE;보모가 필요하다고 생각되면, 문화나 종교가 다른 고아에 대해서 전통(Heritage) 관심사를 설정할 수 있도록 허용합니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_DISALLOW_SET_HERITAGE;보모가 고아들에 대해서 전통(Heritage) 관심사를 설정하지 않습니다. 고아원의 고아들이 문화나 종교를 변경할 확률이 매우 낮아지게 됩니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_ALWAYS_SET_HERITAGE;문화나 종교가 다른 고아에 대해서는 항상 우선적으로 전통(Heritage) 관심사를 설정합니다.;;;;;;;;;;;;;x

pattern_from_orphanage_vote_as_liege_custom_tooltip;고아원 출신의 왕당파는 그 주군에 대하여 맹목적으로 충성하는 경향을 보입니다.\n;;;;;;;;;;;;;x
pattern_from_orphanage_against_vote_as_liege_custom_tooltip;고아원 출신의 왕당파는 그 주군 이외의 자에 대하여 거의 무조건적으로 반대하는 경향을 보입니다.\n;;;;;;;;;;;;;x

pattern_nurse_vote_as_liege_custom_tooltip;자문회에 참여한 고아원 보모는 그 주군의 의제에 대해 거의 모두 찬성표를 던지지만, 전쟁을 시작하는 데 대한 결정과 여성 권리를 하락시키는 데 대해서는 반대표를 던질 것입니다.\n;;;;;;;;;;;;;x
pattern_nurse_against_vote_as_liege_custom_tooltip;자문회에 참여한 고아원 보모는 그 주군 이외의 자의 의제에 모두 반대표를 던지지만, 여성 권리를 상승시키는 데 대해서는 찬성표를 던질 것입니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_APPLY_MISSION_TO_BATTLEFIELD_ORPHAN;[From.GetTitledFirstName]은(는) 6개월간 전장으로 떠납니다.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_REJECT_MISSION_TO_BATTLEFIELD_ORPHAN;[From.GetTitledFirstName]의 제안이 거부되었습니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_ALL_INDEPENDENT_RULER_PRAISE_YOU;모든 독립 군주들의 [Root.GetTitledFirstName]에 대한 의견이 +25 됩니다. (3년간)\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_SURVIVOR_OF_ORPHAN;전쟁 고아의 구원자;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_ADOPT_ORPHAN_ABROAD_IS_ACTIVATED;고아들을 다른 영주의 가신으로 보내는 기능이 잠금 해제됩니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_ADOPT_ORPHAN_ABROAD_HALF_WEALTH;상대 군주가 보내온 [SUB_A4] 가 지나치게 많아 일부를 돌려보냅니다. 약 절반 정도를 돌려보내게 됩니다.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_CALL_SPYMASTER_AND_ORPHANAGE_NURSE_TO_RESCUE_ORPHAN;학대당하는 고아를 구출하기 위해 고아원 보모와 [Root.GetSpymasterName]을(를) 궁정으로 호출합니다. 이들이 어떤 임무를 수행중이었다면 임무가 취소되며, 그에 따른 보상도 받을 수 없습니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_ADOPT_ORPHAN_TO_DYNASTY;[mod_event_target_orphan.GetFullName]이(가) [mod_event_target_ruler.GetOnlyDynastyName] 가문의 일원이 됩니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_BADGE_OF_PRESTIGE;[SUB_A7]Y명예의 배지[SUB_A7]! 효과를 받게 됩니다 (명성 [SUB_A7]G+10[SUB_A7]!)\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BADGE_OF_PIETY;[SUB_A7]Y신성의 배지[SUB_A7]! 효과를 받게 됩니다 (신앙심 [SUB_A7]G+10[SUB_A7]!)\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BADGE_OF_DIPLOMACY;[SUB_A7]Y존경의 배지[SUB_A7]! 효과를 받게 됩니다 (외교력 [SUB_A7]G+1[SUB_A7]!, 최대 수치 [SUB_A7]R25[SUB_A7]!)\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BADGE_OF_LEARNING;[SUB_A7]Y사랑의 배지[SUB_A7]! 효과를 받게 됩니다 (학력 [SUB_A7]G+1[SUB_A7]!, 최대 수치 [SUB_A7]R25[SUB_A7]!)\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BADGE_OF_INTRIGUE;[SUB_A7]Y인내의 배지[SUB_A7]! 효과를 받게 됩니다 (음모력 [SUB_A7]G+1[SUB_A7]!, 최대 수치 [SUB_A7]R25[SUB_A7]!)\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BADGE_OF_STEWARDSHIP;[SUB_A7]Y친절의 배지[SUB_A7]! 효과를 받게 됩니다 (관리력 [SUB_A7]G+1[SUB_A7]!, 최대 수치 [SUB_A7]R25[SUB_A7]!)\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BADGE_OF_MARTIAL;[SUB_A7]Y긍지의 배지[SUB_A7]! 효과를 받게 됩니다 (무력 [SUB_A7]G+1[SUB_A7]!, 최대 수치 [SUB_A7]R25[SUB_A7]!)\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_PLAY_WITH_ORPHANS;고아들과 놀기도 하고 이야기도 하면서 시간을 보냅니다. 사랑에 목마른 고아들이니만치 그것만으로도 좋아하겠지만, 어떤 고아들은 거기에서 무언가를 배우기도 합니다.\n(이 곳에서의 커맨드는 종류에 관계 없이 한 번 사용하면 [SUB_A7]Y1년[SUB_A7]!이 지나야 다시 사용할 수 있습니다.);;;;;;;;;;;;;x
CUSTOM_TOOLTIP_TEACH_ORPHANS;눈에 띄는 특정한 고아와 놀기도 하고 이야기도 하면서 시간을 보냅니다. 고아는 당신을 보면서 무언가를 배우게 될 것입니다.\n(이 곳에서의 커맨드는 종류에 관계 없이 한 번 사용하면 [SUB_A7]Y1년[SUB_A7]!이 지나야 다시 사용할 수 있습니다.);;;;;;;;;;;;;x

CUSTOM_TOOLTIP_ADOPT_ORPHAN_IS_ACTIVATED;고아들을 나의 가문으로 입양하는 기능이 잠금 해제됩니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_OUT_OF_ALL_PLOT_AGAINST_ME;이 자는 나를 타겟으로 한 모든 음모로부터 탈퇴할 것을 강요받을 것입니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_ORPHAN_WILL_ESCAPE_FROM_PRISON;[mod_event_target_orphan.GetFullName]을(를) 감옥에서 탈출시키고 고아원에 숨깁니다. [mod_event_target_intriguer.GetTitledFirstName]은(는) 화를 내겠지만, 많은 양의 [SUB_A4]로 무마할 수 있을 것입니다. 물론 당신의 위신은 추락하겠지만...\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_CLAUSE_CAN_SET_SPECIAL_TRAINING_1;5세 이상의 미성년 고아로서, 고아원에 현재 거주하고 있는 고아여야 합니다.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_CLAUSE_CAN_SET_SPECIAL_TRAINING_2;현재 다른 이벤트가 진행중이 아니어야 합니다.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_CLAUSE_CAN_SET_SPECIAL_TRAINING_3;몇몇 특수 이벤트가 진행중인 고아는 설정이 불가능합니다.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_CLAUSE_CAN_RELEASE_SPECIAL_TRAINING_1;한 번 설정한 방향은 5년이 지나야만 해제가 가능합니다.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_PLAYER_PERSUADE_ALL_TO_CONVERT_NEW_RELIGION;모든 가신과 봉신들에게 새로운 종교로 개종할 것을 권유하는 편지를 보냅니다. 물론 모두가 이 권유에 따르는 것은 아닐 겁니다.\n;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 명예로운 타이틀                                                              #
#------------------------------------------------------------------------------#

title_orphanage_nurse;고아원 보모;;;;;;;;;;;;;x
title_orphanage_nurse_desc;오직 결혼하지 않은 성인 여성 가신만이 이 직책을 맡을 수 있습니다. 이 칭호를 받은 자는 고아원에 머물면서 맡겨진 고아들을 돌보게 됩니다. 매달 약간의 명예와 사례를 얻게 됩니다. 고아원 (레벨 1) 이상을 가지고 있어야 합니다.;;;;;;;;;;;;;x

title_orphanage_nurse_advisor;고아원 보모;;;;;;;;;;;;;x
title_orphanage_nurse_advisor_desc;오직 결혼하지 않은 성인 여성 가신만이 이 직책을 맡을 수 있습니다. 이 칭호를 받은 자는 고아원에 머물면서 맡겨진 고아들을 돌보게 됩니다. 매달 약간의 명예와 사례를 얻게 됩니다. 고아원 (레벨 4) 이상을 가지고 있어야 합니다. 주군의 강력한 뜻에 의해, 자문회에서의 의결권도 확보하고 있습니다.;;;;;;;;;;;;;x

title_orphanage_guardian;파견 보조자;;;;;;;;;;;;;x
title_orphanage_guardian_desc;플레이어의 성인 가문원 중에서, 고아원에 파견되어 고아원의 업무를 보조하는 자입니다. 지위고하를 막론하고 고아원 보모의 지시를 받으며, 출퇴근하며 고아들과 함께 지내게 됩니다. 그 과정에서 무엇을 배울지는 본인이 하기에 달렸습니다. 작위를 갖게 되면 자동으로 해임됩니다. 고아원 (레벨 4) 이상을 가진 상태에서 임명할 수 있습니다.;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 트레잇                                                                       #
#------------------------------------------------------------------------------#

rescued_orphan_by_player;고아(Orphan);;;;;;;;;;;;;x
rescued_orphan_by_player_desc;이 캐릭터는 플레이어에 의해 구출되어 고아원에서 성장했습니다. 성장 배경에 의하여 구출 당시의 군주, 그리고 그 가문의 이후 계승자에 대해서 높은 충성심을 갖습니다. 고아원 출신의 다른 캐릭터들과 대체로 좋은 관계를 유지합니다.;;;;;;;;;;;;;x

rescued_orphan_by_ai;고아(Orphan);;;;;;;;;;;;;x
rescued_orphan_by_ai_desc;이 캐릭터는 플레이어의 가신에 의해 구출되어 고아원에서 성장했습니다. 성장 배경에 의하여 구출 당시의 군주, 그리고 그 가문의 이후 계승자에 대해서 높은 충성심을 갖습니다. 고아원 출신의 다른 캐릭터들과 대체로 좋은 관계를 유지합니다.;;;;;;;;;;;;;x

adopted_orphan;입양된 고아(Adopted Orphan);;;;;;;;;;;;;x
adopted_orphan_desc;고아들 중 플레이어의 가문으로 입양된 아이입니다. 대체로 적출자와 같은 취급을 받습니다. 고아원 출신의 다른 캐릭터들과 대체로 좋은 관계를 유지합니다.;;;;;;;;;;;;;x

female_knights;백합 기사단의 기사(Female Knights);;;;;;;;;;;;;x
female_knights_desc;여성의 몸으로 기사단의 길에 뛰어든 강인한 여성들입니다.;;;;;;;;;;;;;x

orphan_infantry_leader;고아 특수군 리더(Orphan Infantry Leader);;;;;;;;;;;;;x
orphan_infantry_leader_desc;혹독한 훈련을 이겨낸 고아 출신의 장군입니다.;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 이벤트 모디파이어 / 오피니언 모디파이어                                      #
#------------------------------------------------------------------------------#

mod_event_chain_flag_not_rescue_first_orphan;고아를 구하지 않음;;;;;;;;;;;;;x
mod_event_interval_notification_flag_modifier_mission_to_battlefield;전장에서 고아들을 구출함;;;;;;;;;;;;;x
mod_event_interval_notification_flag_modifier_adopt_orphan_abroad;고아를 입양 보냄;;;;;;;;;;;;;x
mod_event_interval_notification_flag_modifier_talk_to_orphans;고아들과 놀면서 즐거운 시간을 보냄;;;;;;;;;;;;;x
mod_event_interval_notification_flag_modifier_adopt_orphans;고아를 가문에 입양함;;;;;;;;;;;;;x
mod_event_interval_notification_flag_modifier_long_term_boss;연임된 기사단장;;;;;;;;;;;;;x
