#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#Syria & Mesopotamia;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV788;Farama;Farama;Farama;;Farama;;;;;;;;;x
PROV789;Delta Sharqiya;Delta Sharqiya;Delta Sharqiya;;Delta Sharqiya;;;;;;;;;x
PROV790;Quzlum;Quzlum;Quzlum;;Quzlum;;;;;;;;;x
PROV791;Qusayr;Qusayr;Qusayr;;Qusayr;;;;;;;;;x
PROV792;Naqis;Naqis;Naqis;;Naqis;;;;;;;;;x
PROV793;Makuria;Makuria;Makuria;;Makuria;;;;;;;;;x
PROV794;Aswan;Aswan;Aswan;;Aswan;;;;;;;;;x
PROV795;Asyut;Asyut;Asyut;;Asyut;;;;;;;;;x
PROV796;Cairo;Cairo;Cairo;;Cairo;;;;;;;;;x
PROV797;Giza;Giza;Giza;;Giza;;;;;;;;;x
PROV798;Damietta;Damietta;Damietta;;Damietta;;;;;;;;;x
PROV799;Delta Minufiya;Delta Minufiya;Delta Minufiya;;Delta Minufiya;;;;;;;;;x
PROV800;Fayyoum;Fayyoum;Fayyoum;;Fayyoum;;;;;;;;;x
PROV801;Al-Wahat;Al-Wahat;Al-Wahat;;Al-Wahat;;;;;;;;;x
PROV802;Alexandria;Alexandria;Alexandria;;Alexandria;;;;;;;;;x
PROV803;Siwa;Siwa;Siwa;;Siwa;;;;;;;;;x
PROV804;Sullum;Sullum;Sullum;;Sullum;;;;;;;;;x
PROV805;Darna;Darna;Darna;;Darna;;;;;;;;;x
PROV807;Awjila;Awjila;Awjila;;Awjila;;;;;;;;;x
PROV808;Barqa;Barqa;Barqa;;Barqa;;;;;;;;;x
PROV809;Syrte;Syrte;Syrte;;Syrte;;;;;;;;;x
PROV810;Misurata;Misurata;Misurata;;Misurata;;;;;;;;;x
PROV811;Tripolitana;Tripolitana;Tripolitana;;Tripolitana;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Arabia;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV651;Bahrain;Bahrain;Bahrain;;Bahrain;;;;;;;;;x
PROV652;Al Hasa;Al Hasa;Al Hasa;;Al Hasa;;;;;;;;;x
PROV653;Awal;Awal;Awal;;Awal;;;;;;;;;x
PROV855;Mahra;Mahra;Mahra;;Mahra;;;;;;;;;x
PROV856;Najran;Najran;Najran;;Najran;;;;;;;;;x
PROV857;Tihama;Tihama;Tihama;;Tihama;;;;;;;;;x
PROV858;Aden;Aden;Aden;;Aden;;;;;;;;;x
PROV859;Al-Ma'afir;Al-Ma'afir;Al-Ma'afir;;Al-Ma'afir;;;;;;;;;x
PROV860;San'aa;San'aa;San'aa;;San'aa;;;;;;;;;x
PROV861;Asir;Asir;Asir;;Asir;;;;;;;;;x
PROV862;Najd;Najd;Najd;;Najd;;;;;;;;;x
PROV863;Al-Hajar;Al-Hajar;Al-Hajar;;Al-Hajar;;;;;;;;;x
PROV864;Ha'il;Ha'il;Ha'il;;Ha'il;;;;;;;;;x
PROV865;Hafar;Hafar;Hafar;;Hafar;;;;;;;;;x
PROV866;Zufar;Zufar;Zufar;;Zufar;;;;;;;;;x
PROV867;Hadramawt;Hadramawt;Hadramawt;;Hadramawt;;;;;;;;;x
PROV868;Muscat;Muscat;Muscat;;Muscat;;;;;;;;;x
PROV869;Nazwa;Nazwa;Nazwa;;Nazwa;;;;;;;;;x
PROV870;Suhar;Suhar;Suhar;;Suhar;;;;;;;;;x
PROV871;Busaso;Busaso;Busaso;;Busaso;;;;;;;;;x
PROV872;Berbera;Berbera;Berbera;;Berbera;;;;;;;;;x
PROV873;Harer;Harer;Harer;;Harer;;;;;;;;;x
PROV874;Tadjoura;Tadjoura;Tadjoura;;Tadjoura;;;;;;;;;x
PROV875;Aksum;Aksum;Aksum;;Aksum;;;;;;;;;x
PROV877;Showak;Showak;Showak;;Showak;;;;;;;;;x
PROV878;Baqlin;Baqlin;Baqlin;;Baqlin;;;;;;;;;x
PROV879;Butana;Butana;Butana;;Butana;;;;;;;;;x
PROV880;Sennar;Sennar;Sennar;;Sennar;;;;;;;;;x
PROV881;Tagali;Tagali;Tagali;;Tagali;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Maghreb;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV806;Waddan;Waddan;Waddan;;Waddan;;;;;;;;;x
PROV813;Zuwara;Zuwara;Zuwara;;Zuwara;;;;;;;;;x
PROV814;Gabes;Gabes;Gabes;;Gabes;;;;;;;;;x
PROV815;Qairawan;Qairawan;Qairawan;;Qairawan;;;;;;;;;x
PROV816;Mahdia;Mahdia;Mahdia;;Mahdia;;;;;;;;;x
PROV817;Tunis;Tunis;Tunis;;Tunis;;;;;;;;;x
PROV818;Djerid;Djerid;Djerid;;Djerid;;;;;;;;;x
PROV819;Banzart;Banzart;Banzart;;Banzart;;;;;;;;;x
PROV820;Annaba;Annaba;Annaba;;Annaba;;;;;;;;;x
PROV821;Tabassa;Tabassa;Tabassa;;Tabassa;;;;;;;;;x
PROV822;Bijaiya;Bijaiya;Bijaiya;;Bijaiya;;;;;;;;;x
PROV823;Biskra;Biskra;Biskra;;Biskra;;;;;;;;;x
PROV824;Arigh;Arigh;Arigh;;Arigh;;;;;;;;;x
;;;;;;;;;;;;;;
PROV828;Ghadames;Ghadames;Ghadames;;Ghadames;;;;;;;;;x
PROV829;Al-Aghwat;Al-Aghwat;Al-Aghwat;;Al-Aghwat;;;;;;;;;x
PROV830;Masila;Masila;Masila;;Masila;;;;;;;;;x
PROV831;Al-Jazair;Al-Jazair;Al-Jazair;;Al-Jazair;;;;;;;;;x
PROV832;Wahran;Wahran;Wahran;;Wahran;;;;;;;;;x
PROV833;El-Rif;El-Rif;El-Rif;;El-Rif;;;;;;;;;x
PROV834;Tilimsan;Tilimsan;Tilimsan;;Tilimsan;;;;;;;;;x
PROV835;Hunayn;Hunayn;Hunayn;;Hunayn;;;;;;;;;x
PROV836;Tahart;Tahart;Tahart;;Tahart;;;;;;;;;x
PROV837;Figuig;Figuig;Figuig;;Figuig;;;;;;;;;x
PROV838;Nakur;Nakur;Nakur;;Nakur;;;;;;;;;x
PROV839;Ceuta;Ceuta;Ceuta;;Ceuta;;;;;;;;;x
PROV840;Fes;Fes;Fes;;Fes;;;;;;;;;x
PROV841;Tangiers;Tangiers;Tangiers;;Tangiers;;;;;;;;;x
PROV842;Anfa;Anfa;Anfa;;Anfa;;;;;;;;;x
PROV843;Marrakech;Marrakech;Marrakech;;Marrakech;;;;;;;;;x
PROV844;Asfi;Asfi;Asfi;;Asfi;;;;;;;;;x
PROV845;Aghmat;Aghmat;Aghmat;;Aghmat;;;;;;;;;x
PROV846;Taroudant;Taroudant;Taroudant;;Taroudant;;;;;;;;;x
PROV847;Draa;Draa;Draa;;Draa;;;;;;;;;x
PROV849;Canarias;Canarias;Canarias;;Canarias;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#West Africa;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV825;Ghardaiya;Ghardaiya;Ghardaiya;;Ghardaiya;;;;;;;;;x
PROV876;Akordat;Akordat;Akordat;;Akordat;;;;;;;;;x
PROV882;Ankober;Ankober;Ankober;;Ankober;;;;;;;;;x
PROV883;Gondar;Gondar;Gondar;;Gondar;;;;;;;;;x
PROV884;Antalo;Antalo;Antalo;;Antalo;;;;;;;;;x
PROV885;Matamma;Matamma;Matamma;;Matamma;;;;;;;;;x
PROV911;Timbuktu;Timbuktu;Timbuktu;;Timbuktu;;;;;;;;;x
PROV912;Awdaghust;Awdaghust;Awdaghust;;Awdaghust;;;;;;;;;x
PROV913;Wagadu;Wagadu;Wagadu;;Wagadu;;;;;;;;;x
PROV914;Gao;Gao;Gao;;Gao;;;;;;;;;x
PROV915;Djenne;Djenne;Djenne;;Djenne;;;;;;;;;x
PROV916;Taghaza;Taghaza;Taghaza;;Taghaza;;;;;;;;;x
PROV917;Mema;Mema;Mema;;Mema;;;;;;;;;x
PROV918;Sijilmasa;Sijilmasa;Sijilmasa;;Sijilmasa;;;;;;;;;x
PROV919;Walata;Walata;Walata;;Walata;;;;;;;;;x
PROV920;Wadan;Wadan;Wadan;;Wadan;;;;;;;;;x
PROV921;Idjil;Idjil;Idjil;;Idjil;;;;;;;;;x
PROV922;Tadmekka;Tadmekka;Tadmekka;;Tadmekka;;;;;;;;;x
PROV925;Mali;Mali;Mali;;Mali;;;;;;;;;x
PROV926;Bambuk;Bambuk;Bambuk;;Bambuk;;;;;;;;;x
PROV927;Kukiya;Kukiya;Kukiya;;Kukiya;;;;;;;;;x
PROV928;Mossi;Mossi;Mossi;;Mossi;;;;;;;;;x
;;;;;;;;;;;;;;
PROV909;Libyan desert;Libyan desert;Libyan desert;;Libyan desert;;;;;;;;;x
PROV1466;Lake Chad;Lake Chad;Lake Chad;;Lake Chad;;;;;;;;;x
PROV1467;Sahara desert;Sahara desert;Sahara desert;;Sahara desert;;;;;;;;;x
PROV1468;Volta Basin;Volta Basin;Volta Basin;;Volta Basin;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Persia;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV626;Khiva;Khiva;Khiva;;Khiva;;;;;;;;;x
PROV627;Uzboy;Uzboy;Uzboy;;Uzboy;;;;;;;;;x
PROV628;Bukhara;Bukhara;Bukhara;;Bukhara;;;;;;;;;x
PROV629;Farava;Farava;Farava;;Farava;;;;;;;;;x
PROV630;Merv;Merv;Merv;;Merv;;;;;;;;;x
PROV631;Dehestan;Dehestan;Dehestan;;Dehestan;;;;;;;;;x
PROV632;Tus;Tus;Tus;;Tus;;;;;;;;;x
PROV633;Gurgan;Gurgan;Gurgan;;Gurgan;;;;;;;;;x
PROV634;Nishapur;Nishapur;Nishapur;;Nishapur;;;;;;;;;x
PROV635;Qohistan;Qohistan;Qohistan;;Qohistan;;;;;;;;;x
PROV636;Mafaza;Mafaza;Mafaza;;Mafaza;;;;;;;;;x
PROV637;Sistan;Sistan;Sistan;;Sistan;;;;;;;;;x
PROV638;Yazd;Yazd;Yazd;;Yazd;;;;;;;;;x
PROV639;Kerman;Kerman;Kerman;;Kerman;;;;;;;;;x
PROV640;Sirjan;Sirjan;Sirjan;;Sirjan;;;;;;;;;x
PROV641;Hormuz;Hormuz;Hormuz;;Hormuz;;;;;;;;;x
PROV642;Mandestan;Mandestan;Mandestan;;Mandestan;;;;;;;;;x
PROV643;Fars;Fars;Fars;;Fars;;;;;;;;;x
PROV644;Shiraz;Shiraz;Shiraz;;Shiraz;;;;;;;;;x
PROV645;Arrajan;Arrajan;Arrajan;;Arrajan;;;;;;;;;x
PROV646;Isfahan;Isfahan;Isfahan;;Isfahan;;;;;;;;;x
PROV647;Ahvaz;Ahvaz;Ahvaz;;Ahvaz;;;;;;;;;x
PROV648;Idhaj;Idhaj;Idhaj;;Idhaj;;;;;;;;;x
PROV657;Hulwan;Hulwan;Hulwan;;Hulwan;;;;;;;;;x
PROV658;Hamadan;Hamadan;Hamadan;;Hamadan;;;;;;;;;x
PROV659;Qom;Qom;Qom;;Qom;;;;;;;;;x
PROV660;Damghan;Damghan;Damghan;;Damghan;;;;;;;;;x
PROV661;Tabaristan;Tabaristan;Tabaristan;;Tabaristan;;;;;;;;;x
PROV662;Mazandaran;Mazandaran;Mazandaran;;Mazandaran;;;;;;;;;x
PROV663;Rayy;Rayy;Rayy;;Rayy;;;;;;;;;x
PROV664;Qazvin;Qazvin;Qazvin;;Qazvin;;;;;;;;;x
PROV665;Daylam;Daylam;Daylam;;Daylam;;;;;;;;;x
PROV666;Rasht;Rasht;Rasht;;Rasht;;;;;;;;;x
PROV667;Tabriz;Tabriz;Tabriz;;Tabriz;;;;;;;;;x
PROV668;Shirvan;Shirvan;Shirvan;;Shirvan;;;;;;;;;x
PROV669;Shemakha;Shemakha;Shemakha;;Shemakha;;;;;;;;;x
PROV670;Azerbaijan;Azerbaijan;Azerbaijan;;Azerbaijan;;;;;;;;;x
PROV671;Suenik;Suenik;Suenik;;Suenik;;;;;;;;;x
PROV672;Dwin;Dwin;Dwin;;Dwin;;;;;;;;;x
PROV673;Albania;Albania;Albania;;Albania;;;;;;;;;x
PROV674;Derbent;Derbent;Derbent;;Derbent;;;;;;;;;x
PROV675;Semender;Semender;Semender;;Semender;;;;;;;;;x
PROV852;Darabjird;Darabjird;Darabjird;;Darabjird;;;;;;;;;x
PROV853;Amol;Amol;Amol;;Amol;;;;;;;;;x
PROV854;Jabal Kufs;Jabal Kufs;Jabal Kufs;;Jabal Kufs;;;;;;;;;x
PROV894;Mashkel;Mashkel;Mashkel;;Mashkel;;;;;;;;;x
PROV899;Makran;Makran;Makran;;Makran;;;;;;;;;x
PROV900;Jand;Jand;Jand;;Jand;;;;;;;;;x
PROV901;Sighnaq;Sighnaq;Sighnaq;;Sighnaq;;;;;;;;;x
PROV902;Harazasp;Harazasp;Harazasp;;Harazasp;;;;;;;;;x
PROV903;Samarkand;Samarkand;Samarkand;;Samarkand;;;;;;;;;x
PROV904;Balkh;Balkh;Balkh;;Balkh;;;;;;;;;x
PROV905;Bakharz;Bakharz;Bakharz;;Bakharz;;;;;;;;;x
PROV906;Karasu;Karasu;Karasu;;Karasu;;;;;;;;;x
PROV907;Ghor;Ghor;Ghor;;Ghor;;;;;;;;;x
;;;;;;;;;;;;;;
PROV1113;Rudbar;Rudbar;Rudbar;;Rudbar;;;;;;;;;x
PROV1139;Panjgur;Panjgur;Panjgur;;Panjgur;;;;;;;;;x
PROV1181;Ushrushana;Ushrushana;Ushrushana;;Ushrushana;;;;;;;;;x
PROV1182;Ghazna;Ghazna;Ghazna;;Ghazna;;;;;;;;;x
PROV1183;Zamindavar;Zamindavar;Zamindavar;;Zamindavar;;;;;;;;;x
PROV1184;Rukhaj;Rukhaj;Rukhaj;;Rukhaj;;;;;;;;;x
PROV1185;Kabul;Kabul;Kabul;;Kabul;;;;;;;;;x
PROV1186;Shash;Shash;Shash;;Shash;;;;;;;;;x
PROV1187;Talekan;Talekan;Talekan;;Talekan;;;;;;;;;x
PROV1188;Chaghaniyan;Chaghaniyan;Chaghaniyan;;Chaghaniyan;;;;;;;;;x
PROV1189;Bamiyan;Bamiyan;Bamiyan;;Bamiyan;;;;;;;;;x
PROV1275;Badakhshan;Badakhshan;Badakhshan;;Badakhshan;;;;;;;;;x
PROV1377;Sarakhs;Sarakhs;Sarakhs;;Sarakhs;;;;;;;;;x
PROV887;Khojand;Khojand;Khojand;;Khojand;;;;;;;;;x
PROV890;Khuttal;Khuttal;Khuttal;;Khuttal;;;;;;;;;x
PROV892;Yughra;Yughra;Yughra;;Yughra;;;;;;;;;x
PROV1205;Tokharestan;Tokharestan;Tokharestan;;Tokharestan;;;;;;;;;x
PROV1332;Djarin;Djarin;Djarin;;Djarin;;;;;;;;;x
PROV1342;Guzgan;Guzgan;Guzgan;;Guzgan;;;;;;;;;x
PROV1343;Adulis;Adulis;Adulis;;Adulis;;;;;;;;;x
PROV1417;Lasta;Lasta;Lasta;;Lasta;;;;;;;;;x
PROV1436;Angot;Angot;Angot;;Angot;;;;;;;;;x
PROV1469;Nafusa;Nafusa;Nafusa;;Nafusa;;;;;;;;;x
PROV1470;Fezzan;Fezzan;Fezzan;;Fezzan;;;;;;;;;x
PROV1471;Kawar;Kawar;Kawar;;Kawar;;;;;;;;;x
PROV1472;Djado;Djado;Djado;;Djado;;;;;;;;;x
PROV1473;Kanem;Kanem;Kanem;;Kanem;;;;;;;;;x
PROV1474;Bornu;Bornu;Bornu;;Bornu;;;;;;;;;x
PROV1475;Kugha;Kugha;Kugha;;Kugha;;;;;;;;;x
PROV1476;Kano;Kano;Kano;;Kano;;;;;;;;;x
PROV1477;Zamfara;Zamfara;Zamfara;;Zamfara;;;;;;;;;x
PROV1478;Kebbi;Kebbi;Kebbi;;Kebbi;;;;;;;;;x
PROV1479;Bure;Bure;Bure;;Bure;;;;;;;;;x
PROV1480;Diafunu;Diafunu;Diafunu;;Diafunu;;;;;;;;;x
PROV1481;Bir-um-Ghrein;Bir-um-Ghrein;Bir-um-Ghrein;;Bir-um-Ghrein;;;;;;;;;x
PROV1482;Darfur;Darfur;Darfur;;Darfur;;;;;;;;;x
PROV1483;Kordofan;Kordofan;Kordofan;;Kordofan;;;;;;;;;x
PROV1484;Wadai;Wadai;Wadai;;Wadai;;;;;;;;;x
PROV1485;Bagrimi;Bagrimi;Bagrimi;;Bagrimi;;;;;;;;;x
PROV1486;Khojand;Khojand;Khojand;;Khojand;;;;;;;;;x
PROV1487;Khuttal;Khuttal;Khuttal;;Khuttal;;;;;;;;;x
PROV1488;Tokharestan;Tokharestan;Tokharestan;;Tokharestan;;;;;;;;;x
