#CODE;ENGLISH;;;;;;;;;;;;;x
INSULT_WHORING;whoring;;;;;;;;;;;;;x
INSULT_DEBASED;debased;;;;;;;;;;;;;x
INSULT_TEMPTRESS;temptress;;;;;;;;;;;;;x
INSULT_DODDERER;dodderer;;;;;;;;;;;;;x
INSULT_DEBAUCHER;debaucher;;;;;;;;;;;;;x
INSULT_LITTLE;little;;;;;;;;;;;;;x
INSULT_DEGENERATE;degenerate;;;;;;;;;;;;;x
INSULT_PERVERTED;perverted;;;;;;;;;;;;;x
INSULT_TROLLOP;trollop;;;;;;;;;;;;;x
INSULT_PRUNE;prune;;;;;;;;;;;;;x
INSULT_PRUDE;prude;;;;;;;;;;;;;x
INSULT_PRUDISH;prudish;;;;;;;;;;;;;x
INSULT_BORE;bore;;;;;;;;;;;;;x
INSULT_IDLER;idler;;;;;;;;;;;;;x
INSULT_COVETOUS;covetous;;;;;;;;;;;;;x
INSULT_SOFT;soft;;;;;;;;;;;;;x
INSULT_SPIDER;spider;;;;;;;;;;;;;x
INSULT_WUSSY;wussy;;;;;;;;;;;;;x
INSULT_TIMID;timid;;;;;;;;;;;;;x
INSULT_COY;coy;;;;;;;;;;;;;x
INSULT_RAPACIOUS;rapacious;;;;;;;;;;;;;x
INSULT_GRASPING;grasping;;;;;;;;;;;;;x
INSULT_UNBELIEVER;unbeliever;;;;;;;;;;;;;x
INSULT_NARROWMINDED;narrow-minded;;;;;;;;;;;;;x
COMPL_VIVACIOUS;vivacious;;;;;;;;;;;;;x
COMPL_DEMURE;demure;;;;;;;;;;;;;x
COMPL_SINCERE;sincere;;;;;;;;;;;;;x
COMPL_FORTHRIGHT;forthright;;;;;;;;;;;;;x
COMPL_ROGUE;rogue;;;;;;;;;;;;;x
COMPL_RAFFISH;raffish;;;;;;;;;;;;;x
COMPL_AFFABLE;affable;;;;;;;;;;;;;x
COMPL_WIT;wit;;;;;;;;;;;;;x
COMPL_DEVIL;devil;;;;;;;;;;;;;x
COMPL_IMPISH;impish;;;;;;;;;;;;;x
COMPL_PIRATE;pirate;;;;;;;;;;;;;x
COMPL_BERSERKER;berserker;;;;;;;;;;;;;x
COMPL_SAOSHYANT;Saoshyant;;;;;;;;;;;;;x
COMPL_VALKYRIE;valkyrie;;;;;;;;;;;;;x
COMPL_VIKING;viking;;;;;;;;;;;;;x
COMPL_FAIR;fair;;;;;;;;;;;;;x
COMPL_BEAUTY;beauty;;;;;;;;;;;;;x
COMPL_HANDSOME;handsome;;;;;;;;;;;;;x
COMPL_BRILLIANT;brilliant;;;;;;;;;;;;;x
COMPL_GENIUS;genius;;;;;;;;;;;;;x
COMPL_STRONG;strong;;;;;;;;;;;;;x
COMPL_SCHOLAR;scholar;;;;;;;;;;;;;x
COMPL_LEARNED;learned;;;;;;;;;;;;;x
COMPL_MYSTIC;mystic;;;;;;;;;;;;;x
COMPL_POET;poet;;;;;;;;;;;;;x
COMPL_CHASTE;chaste;;;;;;;;;;;;;x
COMPL_GOOD;good;;;;;;;;;;;;;x
COMPL_DILIGENT;diligent;;;;;;;;;;;;;x
COMPL_KINDLY;kindly;;;;;;;;;;;;;x
COMPL_KINDHEARTED;kindhearted;;;;;;;;;;;;;x
COMPL_BRAVE;brave;;;;;;;;;;;;;x
COMPL_PROUD;proud;;;;;;;;;;;;;x
COMPL_HUMBLE;humble;;;;;;;;;;;;;x
COMPL_JUST;just;;;;;;;;;;;;;x
COMPL_RIGHTEOUS;righteous;;;;;;;;;;;;;x
COMPL_SAYYID;Sayyid;;;;;;;;;;;;;x
COMPL_SAYYIDA;Sayyida;;;;;;;;;;;;;x
COMPL_PILGRIM;pilgrim;;;;;;;;;;;;;x
COMPL_MIRZA;mirza;;;;;;;;;;;;;x
COMPL_HAJJAJ;Hajjaj;;;;;;;;;;;;;x
COMPL_MUJAHID;Mujahid;;;;;;;;;;;;;x
COMPL_CRUSADER;Crusader;;;;;;;;;;;;;x
COMPL_HAFIZ;Hafiz;;;;;;;;;;;;;x
COMPL_FAQIH;Faqih;;;;;;;;;;;;;x
COMPL_WISE;wise;;;;;;;;;;;;;x
COMPL_PURPLE_BORN;purple-born;;;;;;;;;;;;;x
COMPL_AUGUSTUS;Augustus;;;;;;;;;;;;;x
COMPL_HOLY_WARRIOR;holy warrior;;;;;;;;;;;;;x
COMPL_MONK;monk;;;;;;;;;;;;;x
COMPL_NUN;nun;;;;;;;;;;;;;x
COMPL_CHARMER;charmer;;;;;;;;;;;;;x
COMPL_CHARMING;charming;;;;;;;;;;;;;x
COMPL_RAVISHING;ravishing;;;;;;;;;;;;;x
COMPL_ENCHANTRESS;enchantress;;;;;;;;;;;;;x
COMPL_FETCHING;fetching;;;;;;;;;;;;;x
COMPL_GREAT;great;;;;;;;;;;;;;x
COMPL_SWEET;sweet;;;;;;;;;;;;;x
COMPL_DEAR;dear;;;;;;;;;;;;;x
COMPL_LORD;lord;;;;;;;;;;;;;x
COMPL_LADY;lady;;;;;;;;;;;;;x
COMPL_SEDUCER;seducer;;;;;;;;;;;;;x
COMPL_PLEASANT;pleasant;;;;;;;;;;;;;x
COMPL_LEVELHEADED;levelheaded;;;;;;;;;;;;;x
COMPL_WRY;wry;;;;;;;;;;;;;x
COMPL_AJAWID;Shaykh ;;;;;;;;;;;;;x
COMPL_AJAWID_F;Sheikha ;;;;;;;;;;;;;x
INSULT_AJAWID;Heretic;;;;;;;;;;;;;x
INSULT_AJAWID_F;Heretic;;;;;;;;;;;;;x
COMPL_HMYST;Great Mystic;;;;;;;;;;;;;x
INSULT_HMYST;Blind Fool;;;;;;;;;;;;;x
COMPL_KNOW;Knowledgeable;;;;;;;;;;;;;x
INSULT_KAFIR;Apostate;;;;;;;;;;;;;x
